,features
1665,0.753342748
1666,1.31256187
1667,1.151461363
1668,1.958020329
1669,1.341629148
1670,1.790202737
1671,2.76675415
1672,0.401322722
1673,1.634559274
1674,1.055940509
1675,1.684071898
1676,1.33178699
1677,1.106218815
1678,2.629751921
1679,2.870240211
1680,1.874475241
1681,0.36221984
1682,1.11843574
1683,1.867832541
1684,1.863169074
1685,1.741457105
1686,2.297681093
1687,2.308810472
1688,1.123212099
1689,1.379784107
1690,0.617284536
1691,1.270909429
1692,1.587631464
1693,1.542430282
1694,1.19084239
1695,1.029798865
1696,2.20461607
1697,0.973692954
1698,1.189228177
1699,1.238598228
1700,1.800690293
1701,1.496007562
1702,1.994953394
1703,2.673757553
1704,0.468496591
1705,1.844838381
1706,0.412940681
1707,1.25726676
1708,1.549849153
1709,1.406514525
1710,2.702079773
1711,2.787513256
1712,1.874155164
1713,0.478226155
1714,1.07960701
1715,1.882359385
1716,1.548870325
1717,1.945803285
1718,2.239564657
1719,2.215131283
1720,1.22322011
1721,1.278702736
1722,0.597996354
1723,1.018224239
1724,1.657640457
1725,1.470989227
1726,1.232222676
1727,1.279349923
1728,2.307294846
1729,0.958679438
1730,1.321771741
1731,1.160371423
1732,1.722503424
1733,1.208045244
1734,2.047610521
1735,2.942854881
1736,0.418813765
1737,1.274741411
1738,0.660583675
1739,1.498739839
1740,1.364558339
1741,1.13934505
1742,2.451179266
1743,2.709935188
1744,1.699745774
1745,0.582238913
1746,1.166275859
1747,2.078972816
1748,1.715622187
1749,1.537821651
1750,2.401317835
1751,2.128817081
1752,0.935831726
1753,1.282388091
1754,0.678840935
1755,1.060443282
1756,1.558087587
1757,1.457087755
1758,1.361950755
1759,0.926249921
1760,2.297254086
1761,0.820672154
1762,1.262440085
1763,1.180131197
1764,1.870441794
1765,0.880817354
1766,2.015978336
1767,2.932738543
1768,0.335592031
1769,1.61566627
1770,0.715381801
1771,1.288312793
1772,1.311032057
1773,1.33268714
1774,2.616367817
1775,2.792672634
1776,1.418953657
1777,0.450203657
1778,1.251100421
1779,1.944713593
1780,1.789266109
1781,1.545956373
1782,2.051886559
1783,2.29552722
1784,1.029515147
1785,1.360567451
1786,0.679418445
1787,1.126587152
1788,1.776258469
1789,1.460278392
1790,1.278113723
1791,1.335323691
1792,2.3011446
1793,0.817821205
1794,1.416521311
1795,1.099025369
1796,2.079348564
1797,1.325483561
1798,2.427960157
1799,2.914463282
1800,0.278552979
1801,1.971315026
1802,0.714489579
1803,1.563084483
1804,1.372823
1805,1.295693994
1806,2.33419466
1807,2.794362783
1808,1.536798835
1809,0.505608082
1810,1.117687821
1811,1.845983744
1812,1.559738398
1813,1.584466219
1814,2.233914614
1815,2.059705973
1816,0.895933568
1817,1.641934514
1818,0.808566272
1819,0.900441289
1820,1.74730134
1821,1.38090241
1822,1.429433346
1823,1.058413982
1824,2.196981907
1825,0.79386425
1826,1.44163835
1827,1.020194292
1828,1.852082372
1829,1.061212897
1830,2.040528536
1831,2.762416601
1832,0.436632752
1833,1.694838166
1834,0.441265762
1835,1.218637705
1836,1.661899805
1837,1.376689553
1838,2.515287399
1839,2.870769978
1840,1.839445591
1841,0.434477419
1842,1.249387145
1843,1.709633231
1844,1.597686291
1845,1.723976612
1846,2.182089567
1847,2.123947144
1848,1.127149701
1849,1.582741022
1850,0.561235011
1851,0.916709125
1852,1.510007381
1853,1.308499455
1854,1.161416769
1855,1.032341242
1856,2.287752628
1857,0.849101901
1858,1.320013404
1859,1.315324545
1860,1.897230864
1861,0.966484249
1862,2.242801189
1863,2.829679012
1864,0.618507206
1865,2.083176374
1866,0.90887171
1867,1.753097057
1868,1.349515796
1869,1.366253734
1870,2.946120262
1871,2.739927053
1872,1.531741977
1873,0.581987023
1874,1.311650276
1875,2.043597937
1876,1.470543265
1877,1.664435029
1878,2.201609135
1879,2.028452396
1880,1.034727812
1881,1.370926499
1882,0.584883809
1883,1.05477953
1884,1.800042391
1885,1.52786541
1886,1.570771933
1887,1.349050283
1888,2.201633692
1889,1.084620595
1890,1.50305295
1891,1.023806691
1892,1.915376425
1893,1.173701525
1894,1.943478227
1895,2.733853817
1896,0.455191106
1897,1.789516687
1898,0.437096804
1899,1.386899948
1900,1.395342946
1901,0.984748363
1902,2.541239977
1903,2.80965209
1904,1.545669675
1905,0.656245768
1906,1.051213145
1907,1.853549957
1908,1.606210947
1909,1.813297272
1910,2.273393631
1911,2.257784128
1912,0.979027152
1913,1.62335217
1914,0.618308067
1915,1.239447117
1916,1.570463777
1917,1.331459641
1918,1.662712216
1919,1.279102325
1920,2.384935856
1921,0.875647187
1922,1.312872171
1923,1.0074929
1924,2.248243809
1925,1.105105877
1926,2.102528095
1927,2.891762733
1928,0.454081297
1929,1.631664753
1930,0.963886321
1931,1.336568117
1932,1.360632181
1933,1.424202681
1934,2.450004101
1935,2.633005142
1936,1.72636497
1937,0.423870414
1938,1.223354578
1939,1.807184339
1940,1.555355906
1941,1.778662205
1942,2.390133619
1943,2.276397228
1944,0.982507885
1945,1.510822535
1946,0.783998191
1947,1.180252075
1948,1.73269248
1949,1.709169507
1950,1.24541688
1951,1.420928836
1952,2.291077852
1953,0.919316769
1954,1.323177099
1955,1.113913298
1956,2.050359726
1957,1.078470111
1958,2.058679104
1959,2.828785181
1960,0.621396184
1961,1.653992891
1962,0.771001577
1963,1.470504165
1964,1.359090328
1965,1.293566227
1966,2.469410181
1967,2.975711346
1968,1.707681537
1969,0.640426934
1970,1.109965563
1971,1.933959484
1972,1.727323174
1973,1.506489992
1974,2.246112108
1975,2.035163403
1976,0.887990713
1977,1.241733551
1978,0.527976096
1979,0.946908474
1980,1.635204315
1981,1.368906856
1982,1.337196231
1983,1.351768732
1984,2.289557219
1985,0.575390756
1986,1.17091608
1987,0.972604811
1988,1.990259409
1989,1.081556797
1990,2.02188015
1991,2.989299536
1992,0.528747618
1993,1.785318494
1994,0.359482437
1995,1.373939753
1996,1.28659749
1997,1.548855782
1998,2.503306627
1999,2.799354792
2000,1.69768858
2001,0.361620009
2002,1.437652588
2003,1.810195327
2004,1.604508877
2005,1.63549912
2006,2.282155752
2007,2.44139123
2008,0.966308355
2009,1.404676318
2010,0.663975298
2011,0.898989797
2012,1.588310361
2013,1.390991688
2014,1.605072737
2015,1.495398879
2016,2.448982
2017,0.783118486
2018,1.201740384
2019,1.123960733
2020,1.928434253
2021,1.057563901
2022,2.057584286
2023,2.682214737
2024,0.730768383
2025,1.914701581
2026,0.383225083
2027,1.594546437
2028,1.300082922
2029,1.652419925
2030,2.790606737
2031,2.990265846
2032,1.428369045
2033,0.502788663
2034,1.347329736
2035,1.905344367
2036,1.724667668
2037,1.457760215
2038,2.320970297
2039,2.500832558
2040,1.015400529
2041,1.384655595
2042,0.617142498
2043,1.094905615
2044,1.665060282
2045,1.505616307
2046,1.393304706
2047,1.014044285
2048,2.310388088
2049,0.515074313
2050,1.134941816
2051,0.954377294
2052,1.919321299
2053,1.059561014
2054,2.174984217
2055,2.691259861
2056,0.266460568
2057,2.00077033
2058,0.768965006
2059,1.356099129
2060,1.333059072
2061,1.363388419
2062,2.745403767
2063,2.566777468
2064,1.909362555
2065,0.568947196
2066,1.012411952
2067,1.931889653
2068,1.668658614
2069,1.503254771
2070,2.020000696
2071,2.189111948
2072,1.148185372
2073,1.391572118
2074,0.741393507
2075,1.143763423
2076,1.653272629
2077,1.074666142
2078,1.495263338
2079,1.290362716
2080,2.129975319
2081,0.730596364
2082,1.178773522
2083,1.083651304
2084,1.837028146
2085,0.880953312
2086,1.923843384
2087,2.78091526
2088,0.45235914
2089,1.851903796
2090,0.766736627
2091,1.837847948
2092,1.359410882
2093,1.176627517
2094,2.430845737
2095,2.602042437
2096,1.71451807
2097,0.511480749
2098,1.118841171
2099,1.659164786
2100,1.621734738
2101,1.42646122
2102,2.310086966
2103,2.323778152
2104,0.993133187
2105,1.438589692
2106,0.520918906
2107,0.99311161
2108,1.452838302
2109,1.301632404
2110,1.405229568
2111,1.544374228
2112,2.357048273
2113,1.011907935
2114,1.030267596
2115,1.293883324
2116,1.91148591
2117,1.080319643
2118,2.152729034
2119,2.905574799
2120,0.425495833
2121,1.917722702
2122,0.880479276
2123,1.923047423
2124,1.3498137
2125,1.3003093
2126,2.45904398
2127,2.922106504
2128,1.862817287
2129,0.438933313
2130,1.120044351
2131,1.821395874
2132,1.443547606
2133,1.64693749
2134,2.200761795
2135,2.115786314
2136,1.121736526
2137,1.488849878
2138,0.636565685
2139,1.102484941
2140,1.592237473
2141,1.351059198
2142,1.410124063
2143,1.398740888
2144,2.496611834
2145,0.708318233
2146,1.387026668
2147,1.205825567
2148,2.005875587
2149,1.532490015
2150,2.363448143
2151,2.973928928
2152,0.49954325
2153,2.010624886
2154,0.370428383
2155,1.720722795
2156,1.443589807
2157,1.025458932
2158,2.555991173
2159,2.778077602
2160,1.857532024
2161,0.565731943
2162,1.049160004
2163,1.808112979
2164,1.540543079
2165,1.787867665
2166,2.089635372
2167,2.055089951
2168,0.86768496
2169,1.320469141
2170,0.625682294
2171,0.896047771
2172,1.648241282
2173,1.533690214
2174,1.254208922
2175,1.337451577
2176,2.249934912
2177,0.799959064
2178,1.284814596
2179,1.073795199
2180,1.904378414
2181,1.20958662
2182,2.043767929
2183,2.992161036
2184,0.421361089
2185,1.871781468
2186,1.151984811
2187,1.194949627
2188,1.351427436
2189,1.147141337
2190,2.397718668
2191,2.757112741
2192,1.887119889
2193,0.328877091
2194,1.296926498
2195,2.004044056
2196,1.764478087
2197,1.483738422
2198,2.023494482
2199,2.400699615
2200,0.7524423
2201,1.561069012
2202,0.584771395
2203,1.116054654
2204,1.585455894
2205,1.381955266
2206,1.517930865
2207,1.298198223
2208,2.298048019
2209,0.947867513
2210,1.208509445
2211,0.976796091
2212,2.227097273
2213,1.082056284
2214,2.066905499
2215,2.810406923
2216,0.486461401
2217,1.587631583
2218,0.802641869
2219,1.168658376
2220,1.23028326
2221,1.108307123
2222,2.320523262
2223,2.82485795
2224,1.837906122
2225,0.599370539
2226,1.111397862
2227,1.795703173
2228,1.457952499
2229,1.5427562
2230,2.202879667
2231,2.25896883
2232,1.174721241
2233,1.528847098
2234,0.653211176
2235,1.132756472
2236,1.601582289
2237,1.385755777
2238,1.411525846
2239,1.839155912
2240,2.338760376
2241,0.862419665
2242,1.412040114
2243,1.186576486
2244,2.06820178
2245,1.03561759
2246,2.345728874
2247,3.086744785
2248,0.340701908
2249,1.76230967
2250,0.482928008
2251,1.304036498
2252,1.241292238
2253,1.154086351
2254,2.261026621
2255,2.809147358
2256,1.735288858
2257,0.569330394
2258,1.365373969
2259,2.006803513
2260,1.602090955
2261,1.655696034
2262,2.059794188
2263,2.24928546
2264,1.130428195
2265,1.577632904
2266,0.585002303
2267,1.337531805
2268,1.619923353
2269,1.446788311
2270,1.31826973
2271,1.30527091
2272,2.281507015
2273,0.917252243
2274,1.366672635
2275,0.942041993
2276,2.192461729
2277,1.276169538
2278,2.156924009
2279,2.964110374
2280,0.242717355
2281,1.793211937
2282,0.749313593
2283,2.013342857
2284,1.192441821
2285,1.41978991
2286,2.341503143
2287,2.948885679
2288,1.507705569
2289,0.545962989
2290,1.06952703
2291,2.178516626
2292,1.77171731
2293,1.708428025
2294,1.96807301
2295,2.283868074
2296,0.929499388
2297,1.29287231
2298,0.790150464
2299,0.975503325
2300,1.613476276
2301,1.360748529
2302,1.164313555
2303,1.187856197
2304,2.232311487
2305,0.460232913
2306,0.971570849
2307,1.123239398
2308,1.796710849
2309,1.215035558
2310,2.147764921
2311,2.836700678
2312,0.256508082
2313,1.612265468
2314,0.854026854
2315,1.308526754
2316,1.286970973
2317,1.248615623
2318,2.461969137
2319,2.854994297
2320,1.703192472
2321,0.63858062
2322,1.160227895
2323,1.675742507
2324,1.569305301
2325,1.45777905
2326,2.163489342
2327,2.18113327
2328,0.944095194
2329,1.348925233
2330,0.649096191
2331,1.030388832
2332,1.552513957
2333,1.46480453
2334,1.581717491
2335,1.294997334
2336,2.399738789
2337,0.615975738
2338,1.262723327
2339,1.097468734
2340,1.847227454
2341,1.116417885
2342,2.053567886
2343,2.819056273
2344,0.343270421
2345,1.854567051
2346,0.978651762
2347,1.361026645
2348,1.339759827
2349,1.067695498
2350,2.567536354
2351,2.905591011
2352,1.725307822
2353,0.533855855
2354,1.215419412
2355,1.810493946
2356,1.842237711
2357,1.531850338
2358,2.491963625
2359,2.070384264
2360,0.904582918
2361,1.765610337
2362,0.648019254
2363,1.135806561
2364,1.445776582
2365,1.02813971
2366,1.284832478
2367,1.230040073
2368,2.465410233
2369,0.88199228
2370,1.338725567
2371,1.102275133
2372,2.304803371
2373,1.189990044
2374,2.113377333
2375,2.824534178
2376,0.446418673
2377,1.967513561
2378,0.495694518
2379,1.328896761
2380,1.419508934
2381,1.154471397
2382,2.403931856
2383,3.111805201
2384,1.603137136
2385,0.451231003
2386,1.072651148
2387,1.933446407
2388,1.529415607
2389,1.402471542
2390,2.1911273
2391,2.212874174
2392,1.13007772
2393,1.40508306
2394,0.723010719
2395,0.879142582
2396,1.527683616
2397,1.398534298
2398,1.472703576
2399,1.286057472
2400,2.46794939
2401,0.83451879
2402,1.236877084
2403,1.038448334
2404,1.953119159
2405,1.098965049
2406,1.965160608
2407,2.981404543
2408,0.440656453
2409,1.925153017
2410,0.440339297
2411,1.206845522
2412,1.519604802
2413,1.226842999
2414,2.592547417
2415,2.506342411
2416,1.593699574
2417,0.414598525
2418,1.198180556
2419,1.920234084
2420,1.63185513
2421,1.630938292
2422,2.172577858
2423,2.050817966
2424,0.983632684
2425,1.386361837
2426,0.722761989
2427,1.200135231
2428,1.647297144
2429,1.431951642
2430,1.493842006
2431,1.325861096
2432,2.212079048
2433,0.731154799
2434,1.393406749
2435,1.020067215
2436,1.901597381
2437,0.802414179
2438,2.262153625
2439,2.882364511
2440,0.53969717
2441,2.058743477
2442,0.382019579
2443,1.688836217
2444,1.418844581
2445,1.434383035
2446,2.673245192
2447,2.623300314
2448,1.869890094
2449,0.519350111
2450,1.303940892
2451,2.018135071
2452,1.427288532
2453,1.584578514
2454,2.263720274
2455,2.03900075
2456,0.946740091
2457,1.527136207
2458,0.702214479
2459,0.926727533
2460,1.840081453
2461,1.319968343
2462,1.443566084
2463,1.497778296
2464,2.263916492
2465,1.077507496
2466,1.35890758
2467,1.109979749
2468,1.999202132
2469,0.998152316
2470,2.257390976
2471,2.766853809
2472,0.284017503
2473,1.569325447
2474,0.810156047
2475,1.143072009
2476,1.236152649
2477,0.866037548
2478,2.374390841
2479,2.801965714
2480,1.420732737
2481,0.450445116
2482,1.248000503
2483,1.969471693
2484,1.450476646
2485,1.657420516
2486,2.129076481
2487,2.719562531
2488,1.204662681
2489,1.241767049
2490,0.636530697
2491,0.885069311
2492,1.495576978
2493,1.271637917
2494,1.129220963
2495,1.334916472
2496,2.388433218
2497,1.065475225
2498,1.226649642
2499,1.139652967
2500,1.932771206
2501,1.28211832
2502,2.011804104
2503,2.852701426
2504,0.572085738
2505,1.66411829
2506,0.53425777
2507,1.619292736
2508,1.264031053
2509,1.228440404
2510,2.539288759
2511,2.812972069
2512,1.546376705
2513,0.521334589
2514,1.144441605
2515,1.754739523
2516,1.677885652
2517,1.684023857
2518,2.126419067
2519,1.97886622
2520,1.143205166
2521,1.38090992
2522,0.663826048
2523,1.033520222
2524,1.583494425
2525,1.260186076
2526,1.304268241
2527,1.623640537
2528,2.145490885
2529,0.781692624
2530,0.972275972
2531,1.051589608
2532,1.944431424
2533,1.098097086
2534,2.113313198
2535,2.988079071
2536,0.717244267
2537,1.899581552
2538,0.336591303
2539,1.230510116
2540,1.398115277
2541,1.077133298
2542,2.464027882
2543,2.689512014
2544,1.675579309
2545,0.608524919
2546,1.167267919
2547,1.791713238
2548,1.559954405
2549,1.50900197
2550,2.312006712
2551,2.23859477
2552,1.204817176
2553,1.51217103
2554,0.673375726
2555,1.185314655
2556,1.774150014
2557,1.344222188
2558,1.319923043
2559,1.290348649
2560,2.309775829
2561,0.559802115
2562,1.513746858
2563,1.027993798
2564,1.938897252
2565,1.28110826
2566,1.918255448
2567,2.858839989
2568,0.392533183
2569,1.592301488
2570,0.80853343
2571,1.339174509
2572,1.421505332
2573,1.062219262
2574,2.360504627
2575,2.766971111
2576,1.410640955
2577,0.834019661
